,Volume of SPY,SPY,Volume of IBM,IBM,Symbol,Order,rolling_mean,rolling_std,upper_band,lower_band,rolling_volume,rolling_std_volume,long execute,long exit,short execute,short exit,shares,Shares,Cash,Trades,Cummulative_Value
2008-08-14,239555300.0,119.3,6813000,117.96,IBM,None,118.308,1.33401482584,120.976029652,115.639970348,6651160.0,985986.410995,0,0,0,0,0,100,21345.0,0.0,21345.0
2008-08-15,181000800.0,119.88,5566200,117.42,IBM,None,118.328,1.31728508684,120.962570174,115.693429826,6713810.0,879287.30414,0,0,0,0,0,100,21345.0,0.0,21345.0
2008-08-18,172275100.0,118.24,5970000,115.77,IBM,None,118.098,1.54793626053,121.193872521,115.002127479,6711320.0,881581.608752,0,0,0,0,0,100,21345.0,0.0,21345.0
2008-08-19,194673700.0,116.95,9311600,113.89,IBM,None,117.558,1.9702047271,121.498409454,113.617590546,6945490.0,1208346.51804,0,0,0,0,0,100,21345.0,0.0,21345.0
2008-08-20,225498200.0,117.49,6871600,113.84,IBM,None,116.94,2.078412856,121.096825712,112.783174288,7007270.0,1184612.86508,0,0,0,0,0,100,21345.0,0.0,21345.0
2008-08-21,180609800.0,117.69,6315000,114.29,IBM,None,116.377,1.93937590191,120.255751804,112.498248196,6975420.0,1199961.03066,0,0,0,0,0,100,21345.0,0.0,21345.0
2008-08-22,167715300.0,119.4,5989200,116.09,IBM,None,116.016,1.54874285937,119.113485719,112.918514281,6718160.0,1093077.18463,0,0,0,0,0,100,21345.0,0.0,21345.0
2008-08-25,171936900.0,116.98,5827400,114.17,IBM,None,115.669,1.5331046931,118.735209386,112.602790614,6551860.0,1089031.24351,0,0,0,0,0,100,21345.0,0.0,21345.0
2008-08-26,159117200.0,117.32,6218200,113.83,IBM,None,115.416,1.61307298175,118.642145963,112.189854037,6474000.0,1081492.64342,0,0,0,0,0,100,21345.0,0.0,21345.0
2008-08-27,171032800.0,118.46,5843800,114.65,IBM,None,115.191,1.53826345092,118.267526902,112.114473098,6472600.0,1082387.64056,0,0,0,0,0,100,21345.0,0.0,21345.0
2008-08-28,167409100.0,119.9,5448200,115.76,IBM,None,114.971,1.22332379651,117.417647593,112.524352407,6336120.0,1120085.43008,0,0,0,0,0,100,21345.0,0.0,21345.0
2008-08-29,189195800.0,118.61,7156000,113.12,IBM,None,114.541,1.00267918875,116.546358378,112.535641622,6495100.0,1111455.61915,0,0,0,0,0,100,21345.0,0.0,21345.0
2008-09-02,252364900.0,117.87,11749800,110.03,IBM,None,113.967,1.65301777903,117.273035558,110.660964442,7073080.0,1975222.50831,0,0,0,0,0,100,21345.0,0.0,21345.0
2008-09-03,251947000.0,117.77,11316600,109.97,IBM,BUY,113.575,2.08235043481,117.73970087,109.41029913,7273580.0,2302366.49549,1,0,0,0,100,100,10348.0,10997.0,21345.0
2008-09-04,340042500.0,114.22,10133800,106.86,IBM,None,112.877,2.96600385854,118.809007717,106.944992283,7599800.0,2464483.24446,0,0,0,0,100,100,10348.0,0.0,21034.0
2008-09-05,289503400.0,114.58,8811400,106.24,IBM,None,112.072,3.57067625092,119.213352502,104.930647498,7849440.0,2446247.94746,0,0,0,0,100,100,10348.0,0.0,20972.0
2008-09-08,364075300.0,116.95,10452800,108.99,IBM,None,111.362,3.3839648015,118.129929603,104.594070397,8295800.0,2476147.9744,0,0,0,0,100,100,10348.0,0.0,21247.0
2008-09-09,377326800.0,113.48,8106300,106.9,IBM,None,110.635,3.49285381569,117.620707631,103.649292369,8523690.0,2323917.96301,0,0,0,0,100,100,10348.0,0.0,21038.0
2008-09-10,298916600.0,113.94,11852200,109.69,IBM,None,110.221,3.31279153853,116.846583077,103.595416923,9087090.0,2385019.24914,0,0,0,0,100,100,10348.0,0.0,21317.0
2008-09-11,375369400.0,115.59,9737400,110.77,IBM,SELL,109.833,2.94299941481,115.71899883,103.94700117,9476450.0,2097162.43066,0,1,0,0,0,100,21425.0,-11077.0,21425.0
2008-09-12,297851200.0,116.12,6635100,110.55,IBM,None,109.312,2.12450151016,113.56100302,105.06299698,9595140.0,1864534.82265,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-09-15,483607000.0,110.59,9908300,107.04,IBM,None,108.704,1.7507471421,112.205494284,105.202505716,9870370.0,1655950.90712,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-09-16,581744300.0,112.44,13673200,107.84,IBM,None,108.485,1.70276409275,111.890528185,105.079471815,10062710.0,1978744.62978,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-09-17,624095600.0,107.39,12298000,103.58,IBM,None,107.846,2.20769462462,112.261389249,103.430610751,10160850.0,2070073.5211,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-09-18,776114700.0,110.58,15995000,106.97,IBM,None,107.857,2.20250387817,112.262007756,103.451992244,10746970.0,2772244.32587,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-09-19,501087800.0,114.97,14432600,110.44,IBM,None,108.277,2.25960689797,112.796213796,103.757786204,11309090.0,2902981.1449,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-09-22,249966500.0,112.36,8844000,107.99,IBM,None,108.177,2.24663724016,112.67027448,103.68372552,11148210.0,2998709.13244,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-09-23,327470400.0,109.81,8012800,107.2,IBM,None,108.207,2.22962901747,112.666258035,103.747741965,11138860.0,3009374.48916,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-09-24,311818400.0,110.16,6574100,108.22,IBM,None,108.06,2.16861450906,112.397229018,103.722770982,10611050.0,3317451.48646,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-09-25,328253000.0,111.88,6539200,111.61,IBM,None,108.144,2.29767612068,112.739352241,103.548647759,10291230.0,3556577.77241,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-09-26,285917400.0,111.94,4760500,110.97,IBM,None,108.186,2.3497905344,112.885581069,103.486418931,10103770.0,3810999.9315,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-09-29,459562300.0,103.17,9586700,106.36,IBM,None,108.118,2.39602355767,112.910047115,103.325952885,10071610.0,3814188.34396,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-09-30,328154400.0,107.44,18991900,108.68,IBM,None,108.202,2.39991573926,113.001831479,103.402168521,10603480.0,4651207.25901,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-10-01,332783000.0,107.5,13134400,102.34,IBM,None,108.078,2.68085309805,113.439706196,102.716293804,10687120.0,4692402.39603,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-10-02,365337800.0,103.6,11458200,97.33,IBM,None,107.114,4.34206351353,115.798127027,98.4298729729,10233440.0,4327309.67312,0,0,0,0,0,100,21425.0,0.0,21425.0
2008-10-03,461798000.0,102.2,9637900,96.12,IBM,BUY,105.682,5.36429719949,116.410594399,94.953405601,9753970.0,4068214.04224,1,0,0,0,100,100,11813.0,9612.0,21425.0
2008-10-06,610637500.0,97.0,11521400,93.5,IBM,None,104.233,6.50691435662,117.246828713,91.2191712868,10021710.0,4089718.89511,0,0,0,0,100,100,11813.0,0.0,21163.0
2008-10-07,540012100.0,92.65,11416100,88.88,IBM,None,102.401,7.98894159309,118.378883186,86.4231168138,10362040.0,4045334.27769,0,0,0,0,100,100,11813.0,0.0,20701.0
2008-10-08,725414800.0,90.32,17980400,84.14,IBM,None,99.993,9.5220644937,119.037128987,80.9488710126,11502670.0,4446760.57423,0,0,0,0,100,100,11813.0,0.0,20227.0
2008-10-09,534485200.0,84.01,21293600,82.7,IBM,None,97.102,9.98076906411,117.063538128,77.1404618718,12978110.0,5026818.74581,0,0,0,0,100,100,11813.0,0.0,20083.0
2008-10-10,871026300.0,81.97,24637400,81.54,IBM,None,94.159,9.77402277013,113.70704554,74.6109544597,14965800.0,5336675.7668,0,0,0,0,100,100,11813.0,0.0,19967.0
2008-10-13,455584000.0,93.88,17101600,85.68,IBM,None,92.091,9.06793183575,110.226863671,73.9551363285,15717290.0,5014429.47668,0,0,0,0,100,100,11813.0,0.0,20381.0
2008-10-14,546268300.0,92.49,15114200,86.98,IBM,None,89.921,7.02285862974,103.966717259,75.8752827405,15329520.0,4881228.41957,0,0,0,0,100,100,11813.0,0.0,20511.0
2008-10-15,484627500.0,83.38,11330800,82.04,IBM,None,87.891,5.87418542816,99.6393708563,76.1426291437,15149160.0,5003148.23646,0,0,0,0,100,100,11813.0,0.0,20017.0
2008-10-16,708811200.0,86.85,16271300,85.04,IBM,None,86.662,4.88175241759,96.4255048352,76.8984951648,15630470.0,4837387.37774,0,0,0,0,100,100,11813.0,0.0,20317.0
2008-10-17,476649000.0,86.34,15230700,84.36,IBM,None,85.486,3.59782712203,92.6816542441,78.2903457559,16189750.0,4368114.63836,0,0,0,0,100,100,11813.0,0.0,20249.0
2008-10-20,321158800.0,91.52,9747100,85.96,IBM,SELL,84.732,2.28070554386,89.2934110877,80.1705889123,16012320.0,4608244.57655,0,1,0,0,0,100,20409.0,-8596.0,20409.0
2008-10-21,356502000.0,88.79,9716400,82.57,IBM,None,84.101,1.8348869175,87.770773835,80.431226165,15842350.0,4822951.32149,0,0,0,0,0,100,20409.0,0.0,20409.0
2008-10-22,516168000.0,83.96,14198100,77.68,IBM,None,83.455,2.73568699477,88.9263739895,77.9836260105,15464120.0,4784807.62386,0,0,0,0,0,100,20409.0,0.0,20409.0
2008-10-23,634666400.0,84.93,12358000,78.38,IBM,BUY,83.023,3.17411772518,89.3712354504,76.6747645496,14570560.0,4393557.22272,1,0,0,0,100,100,12571.0,7838.0,20409.0
2008-10-24,545812600.0,80.62,12287300,76.26,IBM,None,82.495,3.82137627913,90.1377525583,74.8522474417,13335550.0,2632059.12769,0,0,0,0,100,100,12571.0,0.0,20197.0
2008-10-27,397288600.0,77.76,11099100,74.02,IBM,None,81.329,4.46607073139,90.2611414628,72.3968585372,12735300.0,2346751.71816,0,0,0,0,100,100,12571.0,0.0,19973.0
2008-10-28,639939500.0,86.85,14205900,81.1,IBM,SELL,80.741,4.0024060819,88.7458121638,72.7361878362,12644470.0,2260437.29548,0,1,0,0,0,100,20681.0,-8110.0,20681.0
2008-10-29,531270100.0,86.22,12692000,81.96,IBM,None,80.733,3.9996001189,88.7322002378,72.7337997622,12780590.0,2213027.95556,0,0,0,0,0,100,20681.0,0.0,20681.0
2008-10-30,414582100.0,89.2,12033800,84.27,IBM,None,80.656,3.91396417403,88.4839283481,72.8280716519,12356840.0,1845548.18607,0,0,0,0,0,100,20681.0,0.0,20681.0
2008-10-31,411394000.0,89.69,10506300,86.39,IBM,None,80.859,4.17158496391,89.2021699278,72.5158300722,11884400.0,1618911.30839,0,0,0,0,0,100,20681.0,0.0,20681.0
2008-11-03,205419400.0,89.95,7686300,86.12,IBM,None,80.875,4.19357246271,89.2621449254,72.4878550746,11678320.0,2006078.73657,0,0,0,0,0,100,20681.0,0.0,20681.0
2008-11-04,346793400.0,93.01,10173000,86.79,IBM,None,81.297,4.57781862172,90.4526372434,72.1413627566,11723980.0,1961155.46826,0,0,0,0,0,100,20681.0,0.0,20681.0
2008-11-05,387844100.0,89.1,8706200,83.58,IBM,None,81.887,4.43792005837,90.7628401167,73.0111598833,11174790.0,1960294.95312,0,0,0,0,0,100,20681.0,0.0,20681.0
2008-11-06,477721900.0,84.16,12522000,79.57,IBM,None,82.006,4.34848683771,90.7029736754,73.3090263246,11191190.0,1971945.06372,0,0,0,0,0,100,20681.0,0.0,20681.0
2008-11-07,380391000.0,86.94,7927800,80.61,IBM,None,82.441,3.9047562166,90.2505124332,74.6314875668,10755240.0,2174213.50132,0,0,0,0,0,100,20681.0,0.0,20681.0
2008-11-10,301773000.0,85.8,9685100,78.37,IBM,None,82.876,2.99984518119,88.8756903624,76.8763096376,10613840.0,2195243.8352,0,0,0,0,0,100,20681.0,0.0,20681.0
2008-11-11,418498200.0,83.15,10013600,77.31,IBM,None,82.497,3.45416672698,89.405333454,75.588666546,10194610.0,1797273.07481,0,0,0,0,0,100,20681.0,0.0,20681.0
2008-11-12,454330600.0,79.49,11368400,74.51,IBM,None,81.752,4.28608808952,90.324176179,73.179823821,10062250.0,1634263.30685,0,0,0,0,0,100,20681.0,0.0,20681.0
2008-11-13,753141900.0,84.45,15103600,78.69,IBM,None,81.194,4.28507539153,89.7641507831,72.6238492169,10369230.0,2226686.18307,0,0,0,0,0,100,20681.0,0.0,20681.0
2008-11-14,540352300.0,80.23,12023700,75.06,IBM,None,80.061,4.2563350171,88.5736700342,71.5483299658,10520970.0,2287925.18188,0,0,0,0,0,100,20681.0,0.0,20681.0
2008-11-17,415254900.0,79.17,10315300,72.4,IBM,None,78.689,4.2973259127,87.2836518254,70.0943481746,10783870.0,2066322.46545,0,0,0,0,0,100,20681.0,0.0,20681.0
