,Volume of$SPX,$SPX,Volume ofSPY,SPY,Volume ofIBM,IBM,Symbol,Order,rolling_mean,rolling_std,upper_band,lower_band,long execute,long exit,short execute,short exit,shares,Shares,Cash,Trades,Cummulative_Value
2009-06-23,4342724900.0,895.1,188309800.0,84.5,5152600,98.64,IBM,None,100.76399999999995,1.512207866525326,103.7884157330506,97.73958426694931,0,0,0,0,0,100,11761.0,0.0,11761.0
2009-06-24,4128958900.0,900.94,211577700.0,85.23,6395200,98.36,IBM,None,100.82149999999994,1.3866061369219116,103.59471227384377,98.04828772615612,0,0,0,0,0,100,11761.0,0.0,11761.0
2009-06-25,4264046300.0,920.26,279411000.0,87.09,6900600,100.17,IBM,None,100.88649999999996,1.319139572042498,103.52477914408495,98.24822085591497,0,0,0,0,0,100,11761.0,0.0,11761.0
2009-06-26,4697575600.0,918.9,167579000.0,86.86,5127900,99.81,IBM,None,100.85849999999996,1.3365087079095053,103.53151741581897,98.18548258418096,0,0,0,0,0,100,11761.0,0.0,11761.0
2009-06-29,3552674200.0,927.23,168481300.0,87.67,4681800,99.95,IBM,None,100.73849999999996,1.3028643545350063,103.34422870906997,98.13277129092995,0,0,0,0,0,100,11761.0,0.0,11761.0
2009-06-30,4332679900.0,919.32,228888200.0,86.96,7512600,98.62,IBM,None,100.62499999999994,1.3852436608777923,103.39548732175552,97.85451267824436,0,0,0,0,0,100,11761.0,0.0,11761.0
2009-07-01,3510618300.0,923.33,173041100.0,87.32,5537300,99.01,IBM,None,100.54699999999994,1.4316464573872492,103.41029291477444,97.68370708522544,0,0,0,0,0,100,11761.0,0.0,11761.0
2009-07-02,3429552800.0,896.42,212309900.0,84.94,7026700,96.08,IBM,None,100.32999999999996,1.7462561456779018,103.82251229135576,96.83748770864415,0,0,0,0,0,100,11761.0,0.0,11761.0
2009-07-06,4042619900.0,898.72,174499600.0,84.93,6522500,96.0,IBM,None,100.06599999999995,1.978719415763082,104.02343883152611,96.10856116847378,0,0,0,0,0,100,11761.0,0.0,11761.0
2009-07-07,4047291600.0,881.03,197088900.0,83.28,6685600,94.62,IBM,None,99.72099999999996,2.289053815099809,104.29910763019959,95.14289236980034,0,0,0,0,0,100,11761.0,0.0,11761.0
2009-07-08,5279975400.0,879.56,248050500.0,83.23,7380800,95.08,IBM,BUY,99.36849999999995,2.4366289806771064,104.24175796135417,94.49524203864574,1,0,0,0,100,100,2253.0,9508.0,11761.0
2009-07-09,3785304000.0,882.68,163777600.0,83.39,6153200,96.41,IBM,None,99.07249999999995,2.417436386797458,103.90737277359486,94.23762722640504,0,0,0,0,100,100,2253.0,0.0,11894.0
2009-07-10,3429615900.0,879.13,173520300.0,83.19,7465900,95.23,IBM,None,98.66799999999995,2.345063347814914,103.35812669562978,93.97787330437012,0,0,0,0,100,100,2253.0,0.0,11776.0
2009-07-13,4245822300.0,901.05,217413500.0,85.21,9494300,97.86,IBM,None,98.45099999999994,2.1971653987525324,102.845330797505,94.05666920249487,0,0,0,0,100,100,2253.0,0.0,12039.0
2009-07-14,3777244100.0,905.84,181487400.0,85.7,5413500,97.51,IBM,None,98.24449999999993,2.07219810829024,102.3888962165804,94.10010378341946,0,0,0,0,100,100,2253.0,0.0,12004.0
2009-07-15,5065106800.0,932.68,220877900.0,88.2,8699100,101.26,IBM,SELL,98.23949999999994,2.0643910150839995,102.36828203016793,94.11071796983194,0,1,0,0,0,100,12379.0,-10126.0,12379.0
2009-07-16,4549352400.0,940.74,231174500.0,88.06,14997900,104.49,IBM,None,98.41149999999995,2.4230326257120103,103.25756525142397,93.56543474857592,0,0,0,0,0,100,12379.0,0.0,12379.0
2009-07-17,4724359200.0,940.38,138561700.0,89.03,20188900,109.01,IBM,None,98.84099999999994,3.3729214262075824,105.5868428524151,92.09515714758477,0,0,0,0,0,100,12379.0,0.0,12379.0
2009-07-20,4422337600.0,951.13,164179400.0,89.97,10682500,109.97,IBM,None,99.33949999999993,4.190821392921714,107.72114278584336,90.9578572141565,0,0,0,0,0,100,12379.0,0.0,12379.0
2009-07-21,4670552200.0,954.58,217718300.0,90.39,8301700,110.54,IBM,None,99.93099999999993,4.876118926920844,109.68323785384162,90.17876214615823,0,0,0,0,0,100,12379.0,0.0,12379.0
2009-07-22,4504248300.0,954.07,196068100.0,90.37,8813400,109.15,IBM,SELL,100.45649999999992,5.2793263874537315,111.01515277490738,89.89784722509246,0,0,1,0,-100,100,23294.0,-10915.0,12379.0
2009-07-23,5425539400.0,976.29,258795500.0,92.36,8461400,110.55,IBM,None,101.06599999999993,5.710599931613983,112.4871998632279,89.64480013677196,0,0,0,0,-100,100,23294.0,0.0,12239.0
2009-07-24,3950233700.0,979.26,154003100.0,92.74,6261000,111.1,IBM,None,101.61249999999993,6.128076778239841,113.86865355647961,89.35634644352024,0,0,0,0,-100,100,23294.0,0.0,12184.0
2009-07-27,4194345900.0,982.18,159259400.0,93.02,5069200,111.09,IBM,None,102.17649999999995,6.463359298465091,115.10321859693013,89.24978140306976,0,0,0,0,-100,100,23294.0,0.0,12185.0
2009-07-28,4893167400.0,979.62,186685200.0,92.58,5782900,110.76,IBM,None,102.71699999999996,6.71448403002616,116.14596806005227,89.28803193994764,0,0,0,0,-100,100,23294.0,0.0,12218.0
2009-07-29,4870938900.0,975.15,194399300.0,92.35,5100900,110.74,IBM,None,103.32299999999995,6.870378906275276,117.0637578125505,89.5822421874494,0,0,0,0,-100,100,23294.0,0.0,12220.0
2009-07-30,5619174900.0,986.75,225575400.0,93.32,6803100,111.31,IBM,None,103.93799999999995,7.013016919685309,117.96403383937056,89.91196616062933,0,0,0,0,-100,100,23294.0,0.0,12163.0
2009-07-31,5061491000.0,987.48,207358000.0,93.45,5329600,111.38,IBM,None,104.70299999999995,6.944882326311865,118.59276465262367,90.81323534737622,0,0,0,0,-100,100,23294.0,0.0,12156.0
2009-08-03,4921314800.0,1002.63,175776900.0,94.99,6108200,113.26,IBM,None,105.56599999999996,6.878574974819558,119.32314994963907,91.80885005036085,0,0,0,0,-100,100,23294.0,0.0,11968.0
2009-08-04,4976218300.0,1005.65,176714600.0,95.24,4993500,112.95,IBM,None,106.48249999999996,6.556997768555797,119.59649553711155,93.36850446288837,0,0,0,0,-100,100,23294.0,0.0,11999.0
2009-08-05,7507004900.0,1002.72,184726400.0,94.96,5025800,111.89,IBM,None,107.32299999999995,6.078371579019779,119.47974315803951,95.16625684196039,0,0,0,0,-100,100,23294.0,0.0,12105.0
2009-08-06,6123006200.0,997.08,193203800.0,94.47,6003100,111.37,IBM,None,108.07099999999996,5.56341423001567,119.1978284600313,96.94417153996861,0,0,0,0,-100,100,23294.0,0.0,12157.0
2009-08-07,6517909500.0,1010.48,220640900.0,95.71,5763200,113.22,IBM,None,108.97049999999994,4.77669173669106,118.52388347338206,99.41711652661783,0,0,0,0,-100,100,23294.0,0.0,11972.0
2009-08-10,4964380100.0,1007.1,130898700.0,95.51,3981300,112.63,IBM,None,109.70899999999995,4.055924711229525,117.82084942245899,101.5971505775409,0,0,0,0,-100,100,23294.0,0.0,12031.0
2009-08-11,5410391500.0,994.35,157301000.0,94.32,4844500,111.76,IBM,None,110.42149999999995,2.881865760781109,116.18523152156217,104.65776847843773,0,0,0,0,-100,100,23294.0,0.0,12118.0
2009-08-12,5095491700.0,1005.81,219052400.0,95.33,6289700,113.19,IBM,None,111.01799999999994,1.979009853438002,114.97601970687595,107.05998029312394,0,0,0,0,-100,100,23294.0,0.0,11975.0
2009-08-13,4735407200.0,1012.73,176449500.0,96.06,5489200,113.46,IBM,None,111.46649999999995,1.3325609495311366,114.13162189906222,108.80137810093768,0,0,0,0,-100,100,23294.0,0.0,11948.0
2009-08-14,4535274400.0,1004.09,199616100.0,95.32,4796400,112.5,IBM,None,111.64099999999993,1.2174905165542647,114.07598103310846,109.2060189668914,0,0,0,0,-100,100,23294.0,0.0,12044.0
2009-08-17,4534794700.0,979.73,237667500.0,92.98,5349600,110.88,IBM,BUY,111.68649999999995,1.167743099903941,114.02198619980784,109.35101380019206,0,0,0,1,0,100,12206.0,11088.0,12206.0
2009-08-18,3733706000.0,989.67,173461500.0,93.72,4286200,111.61,IBM,None,111.73999999999997,1.1365460140751547,114.01309202815028,109.46690797184965,0,0,0,0,0,100,12206.0,0.0,12206.0
2009-08-19,3834839800.0,996.46,192812800.0,94.54,4837900,112.5,IBM,None,111.90749999999996,0.9693018377350121,113.84610367546998,109.96889632452994,0,0,0,0,0,100,12206.0,0.0,12206.0
2009-08-20,4507525700.0,1007.37,174131300.0,95.51,4841700,112.86,IBM,None,112.02299999999995,0.9360898517403292,113.89517970348061,110.1508202965193,0,0,0,0,0,100,12206.0,0.0,12206.0
2009-08-21,5480636200.0,1026.13,224605000.0,97.39,8306800,113.76,IBM,None,112.15599999999998,0.9856998582384311,114.12739971647684,110.18460028352311,0,0,0,0,0,100,12206.0,0.0,12206.0
2009-08-24,5813878400.0,1025.57,191279000.0,97.38,6363400,113.21,IBM,None,112.26199999999997,0.9789984140650109,114.21999682813,110.30400317186995,0,0,0,0,0,100,12206.0,0.0,12206.0
2009-08-25,5252798400.0,1028.0,215310600.0,97.57,4652200,112.75,IBM,None,112.36149999999995,0.9175039079249842,114.19650781584991,110.52649218414999,0,0,0,0,0,100,12206.0,0.0,12206.0
2009-08-26,4429095900.0,1028.12,194620700.0,97.58,4515500,113.36,IBM,None,112.49249999999998,0.8589765942554559,114.2104531885109,110.77454681148906,0,0,0,0,0,100,12206.0,0.0,12206.0
2009-08-27,5212910700.0,1030.98,196230100.0,97.79,4356900,113.32,IBM,None,112.59299999999999,0.8304539025229337,114.25390780504586,110.93209219495412,0,0,0,0,0,100,12206.0,0.0,12206.0
2009-08-28,5880431900.0,1028.93,147024400.0,97.77,6235700,112.17,IBM,None,112.63249999999998,0.7873932676241201,114.20728653524822,111.05771346475174,0,0,0,0,0,100,12206.0,0.0,12206.0
2009-08-31,5141831600.0,1020.62,176051600.0,96.9,5439400,112.01,IBM,None,112.56999999999998,0.7845682688116388,114.13913653762326,111.0008634623767,0,0,0,0,0,100,12206.0,0.0,12206.0
2009-09-01,6466384600.0,998.04,321276800.0,94.77,6303800,110.72,IBM,None,112.45849999999999,0.88033650862955,114.21917301725908,110.69782698274089,0,0,0,0,0,100,12206.0,0.0,12206.0
2009-09-02,5222472400.0,994.75,171805000.0,94.41,5178800,110.15,IBM,None,112.3715,1.0151342923889133,114.40176858477783,110.34123141522217,0,0,0,0,0,100,12206.0,0.0,12206.0
2009-09-03,4209978200.0,1003.24,143572300.0,95.19,4936200,110.38,IBM,BUY,112.322,1.0880576610130512,114.49811532202611,110.1458846779739,1,0,0,0,100,100,1168.0,11038.0,12206.0
2009-09-04,3659957200.0,1016.4,142687900.0,96.53,3451700,111.45,IBM,None,112.2335,1.0831449093919996,114.399789818784,110.06721018121601,0,0,0,0,100,100,1168.0,0.0,12313.0
2009-09-08,4708604400.0,1025.39,132909100.0,97.36,5797500,111.16,IBM,None,112.16,1.1044884503004309,114.36897690060086,109.95102309939914,0,0,0,0,100,100,1168.0,0.0,12284.0
2009-09-09,4568885500.0,1033.37,154612500.0,98.1,5248100,110.79,IBM,None,112.11149999999998,1.1435828969122415,114.39866579382446,109.8243342061755,0,0,0,0,100,100,1168.0,0.0,12247.0
2009-09-10,5035422400.0,1044.14,162902400.0,99.11,4889400,111.65,IBM,None,112.03449999999998,1.1187186043837771,114.27193720876754,109.79706279123242,0,0,0,0,100,100,1168.0,0.0,12333.0
2009-09-11,4217193900.0,1042.73,152360100.0,99.09,5893700,112.01,IBM,SELL,111.96199999999999,1.0672769087752696,114.09655381755053,109.82744618244945,0,1,0,0,0,100,12369.0,-11201.0,12369.0
2009-09-14,4555565300.0,1049.34,149593800.0,99.57,4758600,112.8,IBM,None,111.977,1.0772973005113808,114.13159460102277,109.82240539897724,0,0,0,0,0,100,12369.0,0.0,12369.0
2009-09-15,5605083000.0,1052.63,196795900.0,99.99,6536000,113.24,IBM,None,112.09499999999998,1.0800609144637605,114.2551218289275,109.93487817107247,0,0,0,0,0,100,12369.0,0.0,12369.0
2009-09-16,6016760600.0,1068.76,206406300.0,101.5,11236700,115.59,IBM,None,112.29399999999998,1.3249007907266623,114.9438015814533,109.64419841854667,0,0,0,0,0,100,12369.0,0.0,12369.0
2009-09-17,5794963400.0,1065.49,229170900.0,101.35,8392600,115.64,IBM,None,112.45099999999998,1.5219824329869256,115.49496486597383,109.40703513402613,0,0,0,0,0,100,12369.0,0.0,12369.0
2009-09-18,6178674100.0,1068.3,153799100.0,101.41,9935800,115.86,IBM,SELL,112.60099999999997,1.7016428594325181,116.004285718865,109.19771428113494,0,0,1,0,-100,100,23955.0,-11586.0,12369.0
2009-09-21,4362194600.0,1064.66,151892000.0,101.16,4515100,115.35,IBM,None,112.68049999999997,1.793313531164502,116.26712706232897,109.09387293767097,0,0,0,0,-100,100,23955.0,0.0,12420.0
2009-09-22,4934420600.0,1071.66,143126700.0,101.75,5564700,115.39,IBM,None,112.78949999999995,1.890793414640318,116.57108682928059,109.0079131707193,0,0,0,0,-100,100,23955.0,0.0,12416.0
2009-09-23,4908642100.0,1060.87,225947400.0,100.9,5538100,114.64,IBM,None,112.88399999999994,1.9354188993069652,116.75483779861388,109.01316220138601,0,0,0,0,-100,100,23955.0,0.0,12491.0
2009-09-24,4764740300.0,1050.78,228636800.0,99.79,5426800,114.75,IBM,None,112.95349999999993,1.9779023311539106,116.90930466230776,108.99769533769211,0,0,0,0,-100,100,23955.0,0.0,12480.0
2009-09-25,4028638500.0,1044.38,204059000.0,99.26,5187900,114.88,IBM,None,113.03149999999994,2.023353846829276,117.07820769365848,108.98479230634139,0,0,0,0,-100,100,23955.0,0.0,12467.0
2009-09-28,3308458300.0,1062.98,118285800.0,101.03,8248600,113.22,IBM,None,113.08399999999992,2.013421805888228,117.11084361177637,109.05715638822346,0,0,0,0,-100,100,23955.0,0.0,12633.0
2009-09-29,4320627800.0,1060.61,133733900.0,100.73,6748800,112.73,IBM,BUY,113.11999999999992,1.9995973278861374,117.11919465577219,109.12080534422765,0,0,0,1,0,100,12682.0,11273.0,12682.0
2009-09-30,5858960300.0,1057.08,254383000.0,100.34,7733300,113.49,IBM,None,113.25849999999991,1.9189176636857588,117.09633532737143,109.42066467262839,0,0,0,0,0,100,12682.0,0.0,12682.0
2009-10-01,5363726600.0,1029.85,281840600.0,97.85,7067500,111.87,IBM,None,113.3444999999999,1.8075848236644605,116.95966964732882,109.72933035267097,0,0,0,0,0,100,12682.0,0.0,12682.0
2009-10-02,4923267500.0,1025.21,224748800.0,97.39,7581900,112.93,IBM,None,113.4719999999999,1.6723497493693689,116.81669949873863,110.12730050126116,0,0,0,0,0,100,12682.0,0.0,12682.0
2009-10-05,3868683400.0,1040.46,149875000.0,98.85,5673300,113.62,IBM,None,113.58049999999989,1.603225285415238,116.78695057083036,110.37404942916942,0,0,0,0,0,100,12682.0,0.0,12682.0
2009-10-06,4435792800.0,1054.72,202491100.0,100.26,6659100,115.14,IBM,None,113.7794999999999,1.5324128720849586,116.84432574416982,110.71467425582998,0,0,0,0,0,100,12682.0,0.0,12682.0
2009-10-07,3619865700.0,1057.58,159200300.0,100.54,5872000,116.5,IBM,None,114.0649999999999,1.4770400700138397,117.01908014002758,111.11091985997221,0,0,0,0,0,100,12682.0,0.0,12682.0
2009-10-08,4243961700.0,1065.48,183305800.0,101.31,6498000,116.03,IBM,None,114.2839999999999,1.4238768426951092,117.13175368539012,111.43624631460969,0,0,0,0,0,100,12682.0,0.0,12682.0
2009-10-09,3283378400.0,1071.49,135008300.0,101.93,13123100,119.49,IBM,None,114.65799999999987,1.7419728682415894,118.14194573648305,111.1740542635167,0,0,0,0,0,100,12682.0,0.0,12682.0
2009-10-12,3229343600.0,1076.19,118031000.0,102.33,7730500,120.54,IBM,None,115.04499999999987,2.1251043318054665,119.29520866361081,110.79479133638894,0,0,0,0,0,100,12682.0,0.0,12682.0
2009-10-13,3950865400.0,1073.19,157692700.0,102.12,7581300,120.52,IBM,None,115.40899999999988,2.4047429012388126,120.2184858024775,110.59951419752225,0,0,0,0,0,100,12682.0,0.0,12682.0
2009-10-14,4869049200.0,1092.02,191421600.0,103.87,9545500,121.78,IBM,None,115.71849999999988,2.795805646058438,121.31011129211676,110.126888707883,0,0,0,0,0,100,12682.0,0.0,12682.0
2009-10-15,4810676400.0,1096.56,173873600.0,104.25,11904600,121.43,IBM,SELL,116.00799999999988,3.0732540614667396,122.15450812293336,109.8614918770664,0,0,1,0,-100,100,24825.0,-12143.0,12682.0
2009-10-16,4488577600.0,1087.68,192069400.0,103.48,19216900,115.42,IBM,BUY,115.98599999999988,3.0759429876322333,122.13788597526434,109.83411402473541,0,0,0,1,0,100,13283.0,11542.0,13283.0
2009-10-19,4125491100.0,1097.91,159530400.0,104.33,7514100,116.76,IBM,None,116.05649999999989,3.076757135961538,122.21001427192296,109.90298572807681,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-10-20,4741664300.0,1091.06,180921100.0,103.78,8780700,116.54,IBM,None,116.11399999999989,3.074390654217986,122.26278130843586,109.96521869156392,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-10-21,5028912000.0,1081.4,225379300.0,102.85,7171000,114.68,IBM,None,116.1159999999999,3.073394146371959,122.26278829274382,109.96921170725598,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-10-22,4633428600.0,1092.91,238444000.0,103.89,6027000,116.41,IBM,None,116.19899999999988,3.0569332757908962,122.31286655158168,110.08513344841809,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-10-23,4382316400.0,1079.6,240033200.0,102.71,6799200,114.2,IBM,None,116.16499999999988,3.0760971512968496,122.31719430259358,110.01280569740618,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-10-26,4838816600.0,1066.95,242028200.0,101.59,6538500,113.96,IBM,None,116.20199999999988,3.0430829243082753,122.28816584861643,110.11583415138334,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-10-27,4546349900.0,1063.41,253266300.0,101.13,9445400,114.48,IBM,None,116.28949999999989,2.9620769295965643,122.21365385919302,110.36534614080676,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-10-28,5510256900.0,1042.63,248821400.0,99.22,8780400,115.28,IBM,None,116.3789999999999,2.8994171828155624,122.17783436563103,110.58016563436878,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-10-29,4844492100.0,1066.11,198110600.0,101.35,6309400,116.58,IBM,None,116.61449999999991,2.6982050076234194,122.01091001524675,111.21808998475306,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-10-30,5595664500.0,1036.19,325608100.0,98.41,7711700,114.44,IBM,None,116.68999999999991,2.6093435351093106,121.90868707021853,111.47131292978129,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-02,5017092389.0,1042.88,254222900.0,99.13,7049400,114.39,IBM,None,116.72849999999991,2.5669996309445384,121.86249926188898,111.59450073811084,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-03,4698829100.0,1045.41,228362600.0,99.45,5706800,114.96,IBM,None,116.71949999999993,2.5731702236747256,121.86584044734937,111.57315955265048,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-04,4768400800.0,1046.5,247996700.0,99.7,6353300,115.08,IBM,None,116.64849999999993,2.599006439716999,121.84651287943393,111.45048712056592,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-05,4322173900.0,1066.63,180015300.0,101.54,6701800,116.8,IBM,None,116.68699999999993,2.5950623154481014,121.87712463089613,111.49687536910372,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-06,3715180800.0,1069.3,170954100.0,101.8,4979600,117.7,IBM,None,116.59749999999993,2.5231744312537177,121.64384886250735,111.5511511374925,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-09,3928288900.0,1093.08,159495700.0,104.12,7764600,120.09,IBM,None,116.57499999999993,2.4879276939920327,121.550855387984,111.59914461201586,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-10,3797733200.0,1093.01,171899800.0,104.14,6444500,120.96,IBM,None,116.59699999999994,2.5262976863398747,121.64959537267968,111.54440462732019,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-11,3639411500.0,1098.51,169466200.0,104.67,6530800,121.22,IBM,None,116.56899999999992,2.4682657453118537,121.50553149062362,111.63246850937621,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-12,3565093600.0,1087.24,157144500.0,103.61,5345400,120.34,IBM,None,116.51449999999993,2.365164899115108,121.24482979823014,111.78417020176971,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-13,3208259400.0,1093.48,150963000.0,104.17,4979700,121.07,IBM,None,116.79699999999994,2.557184100983354,121.91136820196665,111.68263179803323,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-16,3943118900.0,1109.3,210922200.0,105.68,7822500,122.2,IBM,None,117.06899999999992,2.8280175313991727,122.72503506279827,111.41296493720156,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-17,3252929400.0,1110.32,147134100.0,105.8,1027500,122.6,IBM,None,117.37199999999991,3.0816256816997867,123.53525136339948,111.20874863660035,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-18,3711761400.0,1109.8,156486800.0,105.74,3970100,122.14,IBM,None,117.74499999999992,3.1882704435256364,124.1215408870512,111.36845911294864,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-19,3786510000.0,1094.9,208734600.0,104.36,5308400,121.56,IBM,None,118.00249999999991,3.2813842954983863,124.56526859099668,111.43973140900314,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-20,3367162000.0,1091.38,134196000.0,103.99,5354200,121.0,IBM,None,118.34249999999993,3.21833705833608,124.7791741166721,111.90582588332776,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-23,3274976895.0,1106.24,148010200.0,105.31,7003500,122.19,IBM,None,118.75399999999993,3.1539989653915588,125.06199793078305,112.44600206921682,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-24,3198948300.0,1105.65,138420100.0,105.47,4816500,121.93,IBM,None,119.12649999999992,3.0612282966511057,125.24895659330214,113.0040434066977,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-25,2515961000.0,1110.63,109564800.0,105.84,3967700,121.31,IBM,None,119.42799999999991,2.9576423754503534,125.34328475090062,113.5127152490992,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-27,1938936600.0,1091.49,126001800.0,104.12,3319200,119.8,IBM,None,119.58899999999991,2.8811015802634374,125.3512031605268,113.82679683947303,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-11-30,3552348000.0,1095.63,160874800.0,104.47,6302700,120.42,IBM,None,119.88799999999992,2.6167931358432845,125.12158627168648,114.65441372831336,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-12-01,3678709000.0,1108.86,159613700.0,105.77,6578600,121.94,IBM,None,120.26549999999993,2.3083041736092493,124.88210834721843,115.64889165278143,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-12-02,3120866800.0,1109.24,132315100.0,105.72,4597900,121.24,IBM,None,120.57949999999991,1.9475557555715384,124.47461151114298,116.68438848885684,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-12-03,4130150396.0,1099.92,167324900.0,104.89,5760000,121.57,IBM,None,120.90399999999993,1.4635407677801888,123.8310815355603,117.97691846443955,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-12-04,5194526404.0,1105.98,274907800.0,105.49,7068500,121.28,IBM,None,121.12799999999993,1.1000507165375,123.32810143307493,118.92789856692492,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-12-07,3423162874.0,1103.25,127973800.0,105.33,4144400,121.08,IBM,None,121.29699999999994,0.7494566452872573,122.79591329057446,119.79808670942542,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-12-08,3990404022.0,1091.94,169863700.0,104.16,5351400,120.85,IBM,None,121.33499999999992,0.7028550797747979,122.74071015954952,119.92928984045032,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-12-09,3500185028.0,1095.95,155063400.0,104.55,6071900,122.37,IBM,None,121.40549999999992,0.7333160085723021,122.87213201714452,119.93886798285531,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-12-10,3457825967.0,1102.35,138014600.0,105.14,7077800,123.27,IBM,None,121.50799999999992,0.8413372813919602,123.19067456278384,119.82532543721601,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-12-11,2973779975.0,1106.41,124854000.0,105.59,6597200,123.6,IBM,None,121.6709999999999,0.9156527726203945,123.5023055452407,119.83969445475911,0,0,0,0,0,100,13283.0,0.0,13283.0
2009-12-14,3705971044.0,1114.11,107141500.0,106.31,5201300,123.83,IBM,SELL,121.8089999999999,1.0221025800857595,123.85320516017141,119.76479483982838,0,0,1,0,-100,100,25666.0,-12383.0,13283.0
2009-12-15,4298356378.0,1107.93,120408800.0,105.81,7862600,122.46,IBM,None,121.82199999999992,1.0289678016583157,123.87993560331655,119.76406439668328,0,0,0,0,-100,100,25666.0,0.0,13420.0
2009-12-16,4528223222.0,1109.18,155358200.0,105.97,6372500,122.67,IBM,None,121.82549999999992,1.0318683871640297,123.88923677432798,119.76176322567186,0,0,0,0,-100,100,25666.0,0.0,13399.0
2009-12-17,6937939509.0,1096.08,183390100.0,104.7,5909500,121.42,IBM,BUY,121.78949999999993,1.0328778141458967,123.85525562829173,119.72374437170814,0,0,0,1,0,100,13524.0,12142.0,13524.0
2009-12-18,7425143380.0,1102.47,174591200.0,105.29,9106600,121.91,IBM,None,121.80699999999993,1.0317491535237209,123.87049830704737,119.74350169295249,0,0,0,0,0,100,13524.0,0.0,13524.0
2009-12-21,3397516445.0,1114.05,118039600.0,106.36,4772500,122.61,IBM,None,121.88749999999993,1.0282733355674614,123.94404667113486,119.83095332886501,0,0,0,0,0,100,13524.0,0.0,13524.0
2009-12-22,2860667823.0,1118.02,91707500.0,106.75,5535500,123.83,IBM,None,121.96949999999993,1.1153685961468651,124.20023719229366,119.7387628077062,0,0,0,0,0,100,13524.0,0.0,13524.0
2009-12-23,2498514708.0,1120.59,111783100.0,106.96,4127600,123.9,IBM,None,122.06799999999994,1.195784701624448,124.45956940324884,119.67643059675105,0,0,0,0,0,100,13524.0,0.0,13524.0
2009-12-24,975580122.0,1126.48,39677500.0,107.46,4265100,124.44,IBM,None,122.22449999999995,1.2922867328915537,124.80907346578306,119.63992653421684,0,0,0,0,0,100,13524.0,0.0,13524.0
2009-12-28,2081255216.0,1127.78,87508500.0,107.69,5800400,126.1,IBM,None,122.53949999999993,1.4306217823792968,125.40074356475853,119.67825643524134,0,0,0,0,0,100,13524.0,0.0,13524.0
2009-12-29,1867821021.0,1126.2,80572500.0,107.54,4184200,125.66,IBM,SELL,122.80149999999992,1.5001623596367186,125.80182471927336,119.80117528072648,0,0,1,0,-100,100,26090.0,-12566.0,13524.0
2009-12-30,1814926212.0,1126.42,73138400.0,107.5,3867000,126.35,IBM,None,123.0219999999999,1.6801710439267175,126.38234208785335,119.66165791214647,0,0,0,0,-100,100,26090.0,0.0,13455.0
2009-12-31,1801458495.0,1115.1,90637900.0,106.47,4223400,124.76,IBM,None,123.19799999999994,1.6679978543490341,126.533995708698,119.86200429130187,0,0,0,0,-100,100,26090.0,0.0,13614.0
