2009-07-16,12379.0
2009-07-17,12379.0
2009-07-20,12379.0
2009-07-21,12379.0
2009-07-22,12379.0
2009-07-23,12239.0
2009-07-24,12184.0
2009-07-27,12185.0
2009-07-28,12218.0
2009-07-29,12220.0
2009-07-30,12163.0
2009-07-31,12156.0
2009-08-03,11968.0
2009-08-04,11999.0
2009-08-05,12105.0
2009-08-06,12157.0
2009-08-07,11972.0
2009-08-10,12031.0
2009-08-11,12118.0
2009-08-12,11975.0
2009-08-13,11948.0
2009-08-14,12044.0
2009-08-17,12206.0
2009-08-18,12206.0
2009-08-19,12206.0
2009-08-20,12206.0
2009-08-21,12206.0
2009-08-24,12206.0
2009-08-25,12206.0
2009-08-26,12206.0
2009-08-27,12206.0
2009-08-28,12206.0
2009-08-31,12206.0
2009-09-01,12206.0
2009-09-02,12206.0
2009-09-03,12206.0
2009-09-04,12313.0
2009-09-08,12284.0
2009-09-09,12247.0
2009-09-10,12333.0
2009-09-11,12369.0
2009-09-14,12369.0
2009-09-15,12369.0
2009-09-16,12369.0
2009-09-17,12369.0
2009-09-18,12369.0
2009-09-21,12420.0
2009-09-22,12416.0
2009-09-23,12491.0
2009-09-24,12480.0
2009-09-25,12467.0
2009-09-28,12633.0
2009-09-29,12682.0
2009-09-30,12682.0
2009-10-01,12682.0
2009-10-02,12682.0
2009-10-05,12682.0
2009-10-06,12682.0
2009-10-07,12682.0
2009-10-08,12682.0
2009-10-09,12682.0
2009-10-12,12682.0
2009-10-13,12682.0
2009-10-14,12682.0
2009-10-15,12682.0
2009-10-16,13283.0
2009-10-19,13283.0
2009-10-20,13283.0
2009-10-21,13283.0
2009-10-22,13283.0
2009-10-23,13283.0
2009-10-26,13283.0
2009-10-27,13283.0
2009-10-28,13283.0
2009-10-29,13283.0
2009-10-30,13283.0
2009-11-02,13283.0
2009-11-03,13283.0
2009-11-04,13283.0
2009-11-05,13283.0
2009-11-06,13283.0
2009-11-09,13283.0
2009-11-10,13283.0
2009-11-11,13283.0
2009-11-12,13283.0
2009-11-13,13283.0
2009-11-16,13283.0
2009-11-17,13283.0
2009-11-18,13283.0
2009-11-19,13283.0
2009-11-20,13283.0
2009-11-23,13283.0
2009-11-24,13283.0
2009-11-25,13283.0
2009-11-27,13283.0
2009-11-30,13283.0
2009-12-01,13283.0
2009-12-02,13283.0
2009-12-03,13283.0
2009-12-04,13283.0
2009-12-07,13283.0
2009-12-08,13283.0
