,Volume of SPY,SPY,Volume of IBM,IBM,Symbol,Order,rolling_mean,rolling_std,upper_band,lower_band,rolling_volume,rolling_std_volume,long execute,long exit,short execute,short exit,shares,Shares,Cash,Trades,Cummulative_Value
2009-03-31,363873800.0,74.79,14553700,91.03,IBM,None,85.9524,4.05264859896,96.0840214974,75.8207785026,12856935.0,2405703.0961,0,0,0,0,-100,100,19619.0,0.0,10516.0
2009-04-01,377018300.0,76.23,12212900,91.71,IBM,None,86.3928,4.05631454237,96.5335863559,76.2520136441,12697995.0,2333342.41119,0,0,0,0,-100,100,19619.0,0.0,10448.0
2009-04-02,476230700.0,78.46,16219000,94.72,IBM,None,86.838,4.33695361592,97.6803840398,75.9956159602,12762440.0,2414619.61337,0,0,0,0,-100,100,19619.0,0.0,10147.0
2009-04-03,284646300.0,79.24,10962900,96.04,IBM,None,87.2212,4.70940045724,98.9947011431,75.4476988569,12551285.0,2375869.28275,0,0,0,0,-100,100,19619.0,0.0,10015.0
2009-04-06,264866600.0,78.62,8819800,95.42,IBM,None,87.6916,4.92142059437,99.9951514859,75.3880485141,12334685.0,2511818.30726,0,0,0,0,-100,100,19619.0,0.0,10077.0
2009-04-07,258947800.0,76.79,8768400,92.78,IBM,None,88.1044,4.89707062096,100.347076552,75.8617234476,11977365.0,2483874.37819,0,0,0,0,-100,100,19619.0,0.0,10341.0
2009-04-08,230402800.0,77.62,7285200,95.07,IBM,None,88.544,5.01266645609,101.07566614,76.0123338598,11750430.0,2696839.06202,0,0,0,0,-100,100,19619.0,0.0,10112.0
2009-04-09,269653500.0,80.7,8013700,95.55,IBM,None,89.0784,5.01919206646,101.626380166,76.5304198339,11559655.0,2822978.28887,0,0,0,0,-100,100,19619.0,0.0,10064.0
2009-04-13,224847500.0,80.72,7797200,93.9,IBM,None,89.6096,4.78393098473,101.569427462,77.6497725382,11493920.0,2897304.22119,0,0,0,0,-100,100,19619.0,0.0,10229.0
2009-04-14,276598800.0,79.33,6276700,93.27,IBM,None,90.2032,4.22724271837,100.771306796,79.6350932041,11218070.0,3121240.60424,0,0,0,0,-100,100,19619.0,0.0,10292.0
2009-04-15,250726100.0,80.17,8164200,92.87,IBM,None,90.6392,3.89146386338,100.367859658,80.9105403415,11051795.0,3193744.76528,0,0,0,0,-100,100,19619.0,0.0,10332.0
2009-04-16,335202900.0,81.35,9259500,95.3,IBM,None,91.1208,3.67942355087,100.319358877,81.9222411228,10617055.0,2768125.67814,0,0,0,0,-100,100,19619.0,0.0,10089.0
2009-04-17,262649000.0,81.9,10214200,95.14,IBM,None,91.5292,3.52712101673,100.347002542,82.7113974582,10632800.0,2764721.71856,0,0,0,0,-100,100,19619.0,0.0,10105.0
2009-04-20,293690100.0,78.46,12524700,94.36,IBM,None,91.908,3.28456744996,100.119418625,83.6965813751,10649340.0,2775520.98863,0,0,0,0,-100,100,19619.0,0.0,10183.0
2009-04-21,114090900.0,80.0,15226700,96.12,IBM,None,92.3248,3.1210296378,100.127374094,84.5222259055,10790315.0,2936445.14933,0,0,0,0,-100,100,19619.0,0.0,10007.0
2009-04-22,340395200.0,79.51,12120000,96.35,IBM,None,92.6872,3.0369221261,100.279505315,85.0948946847,10928980.0,2930160.49921,0,0,0,0,-100,100,19619.0,0.0,9984.0
2009-04-23,324903700.0,80.29,9440400,95.29,IBM,None,93.0432,2.77864583326,99.9898145831,86.0965854169,10800150.0,2936441.72417,0,0,0,0,-100,100,19619.0,0.0,10090.0
2009-04-24,287703000.0,81.5,10157500,94.03,IBM,None,93.322,2.48774328794,99.5413582198,87.1026417802,10736295.0,2935804.67755,0,0,0,0,-100,100,19619.0,0.0,10216.0
2009-04-27,289581600.0,80.73,8611400,93.9,IBM,None,93.6016,2.09959059501,98.8505764875,88.3526235125,10379605.0,2720695.80235,0,0,0,0,-100,100,19619.0,0.0,10229.0
2009-04-28,247926300.0,80.47,11110500,95.77,IBM,None,93.7228,2.13493856274,99.0601464068,88.3854535932,10386930.0,2722548.57578,0,0,0,0,-100,100,19619.0,0.0,10042.0
2009-04-29,311505700.0,82.19,9783700,97.75,IBM,None,93.9388,2.25977934026,99.5882483507,88.2893516494,10148430.0,2541212.03368,0,0,0,0,-100,100,19619.0,0.0,9844.0
2009-04-30,301419800.0,82.21,10654500,96.97,IBM,None,94.1364,2.3015119668,99.890179917,88.382620083,10070510.0,2498105.10649,0,0,0,0,-100,100,19619.0,0.0,9922.0
2009-05-01,236110300.0,82.66,6234200,98.28,IBM,None,94.3552,2.42676245232,100.422106131,88.2882938692,9571270.0,2182448.97356,0,0,0,0,-100,100,19619.0,0.0,9791.0
2009-05-04,287120000.0,85.47,8313900,99.77,IBM,None,94.8076,2.33443654872,100.643691372,88.9715086282,9438820.0,2173913.18439,0,0,0,0,-100,100,19619.0,0.0,9642.0
2009-05-05,243036300.0,85.18,6750000,99.45,IBM,None,95.2336,2.15748673229,100.627316831,89.8398831693,9335330.0,2252769.47406,0,0,0,0,-100,100,19619.0,0.0,9674.0
2009-05-06,291941000.0,86.65,7530900,98.81,IBM,None,95.5448,2.08579744942,100.759293624,90.3303063765,9273455.0,2285911.35171,0,0,0,0,-100,100,19619.0,0.0,9738.0
2009-05-07,317728000.0,85.45,8521400,96.89,IBM,None,95.752,1.94126032944,100.605150824,90.8988491764,9335265.0,2245679.39205,0,0,0,0,-100,100,19619.0,0.0,9930.0
2009-05-08,299081700.0,87.44,11575500,95.85,IBM,None,95.7972,1.92934902666,100.620572567,90.9738274334,9513355.0,2276380.32792,0,0,0,0,-100,100,19619.0,0.0,10034.0
2009-05-11,247923600.0,85.81,8253000,97.18,IBM,None,95.8428,1.9487015335,100.714553834,90.9710461662,9536145.0,2260521.12773,0,0,0,0,-100,100,19619.0,0.0,9901.0
2009-05-12,282431300.0,85.55,7961600,98.16,IBM,None,95.9524,2.00030056075,100.953151402,90.9516485981,9620390.0,2161900.05926,0,0,0,0,-100,100,19619.0,0.0,9803.0
2009-05-13,269619100.0,83.4,8202100,96.58,IBM,None,96.1044,1.89055785418,100.830794635,91.3780053646,9622285.0,2160572.6683,0,0,0,0,-100,100,19619.0,0.0,9961.0
2009-05-14,260098700.0,84.11,9445100,95.43,IBM,BUY,96.1188,1.88370937249,100.828073431,91.4095265688,9631565.0,2159330.6717,0,0,0,1,0,100,10076.0,9543.0,10076.0
2009-05-15,271502700.0,83.43,8367400,95.74,IBM,None,96.1264,1.8817010921,100.83065273,91.4221472698,9539225.0,2172551.08519,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-05-18,241447400.0,85.8,7429500,98.77,IBM,None,96.3212,1.89365457955,101.055336449,91.5870635511,9284465.0,2101621.07338,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-05-19,206102200.0,85.69,7079200,99.65,IBM,None,96.5764,1.89522619582,101.31446549,91.8383345104,8877090.0,1624700.14558,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-05-20,285722200.0,85.12,7083100,98.27,IBM,None,96.7924,1.75795401912,101.187285048,92.3975149522,8625245.0,1479451.84496,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-05-21,258988400.0,83.9,7411500,97.11,IBM,None,96.8648,1.7309947044,101.192286761,92.537313239,8523800.0,1490136.95874,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-05-22,166811900.0,83.72,5596200,96.23,IBM,None,96.9084,1.69917548633,101.156338716,92.6604612842,8295735.0,1573652.2746,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-05-26,236318500.0,85.86,7211200,99.18,IBM,None,97.1012,1.67119298706,101.279182468,92.9232175323,8225725.0,1589932.00645,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-05-27,246015800.0,84.33,7119600,97.21,IBM,None,97.1448,1.65869959104,101.291548978,92.9980510224,8026180.0,1453399.16443,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-05-28,289095000.0,85.51,6127500,98.87,IBM,None,97.2456,1.68475289978,101.457482249,93.0337177505,7843370.0,1450639.29214,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-05-29,258641500.0,87.02,6871800,100.37,IBM,None,97.4488,1.74435594609,101.809689865,93.0879101348,7654235.0,1304017.84347,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-01,276246800.0,89.13,7725000,102.35,IBM,None,97.7816,1.85507564985,102.419289125,93.1439108754,7728775.0,1260454.64307,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-02,230874500.0,89.2,7045800,100.89,IBM,None,98.0612,1.77050209451,102.487455236,93.6349447637,7665370.0,1261366.25888,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-03,235310500.0,88.07,7688000,100.57,IBM,None,98.2532,1.77194742209,102.683068555,93.8233314448,7712270.0,1242842.02371,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-04,210102300.0,88.9,5468500,100.42,IBM,None,98.36,1.82016253853,102.910406346,93.8095936537,7609150.0,1340412.42023,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-05,284257900.0,88.92,7665000,101.28,IBM,None,98.5324,1.88594644675,103.247266117,93.8175338831,7566330.0,1323306.30146,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-08,238565100.0,88.55,6363800,101.52,IBM,None,98.662,1.97700531107,103.604513278,93.7194867223,7305745.0,953834.236109,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-09,225125500.0,89.0,8585900,102.13,IBM,None,98.7564,2.08548331728,103.970108293,93.5426917068,7322390.0,973927.451043,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-10,296100400.0,88.78,7578100,102.33,IBM,None,98.8716,2.20169949509,104.375848738,93.3673512623,7303215.0,964408.831344,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-11,275414200.0,89.17,9134300,103.32,IBM,None,99.052,2.37443326571,104.988083164,93.1159168357,7349825.0,1030406.96297,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-12,184361800.0,89.42,7250900,102.2,IBM,None,99.2644,2.41020586949,105.289914674,93.2388853263,7240115.0,904721.964429,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-15,224190500.0,87.37,8567600,101.64,IBM,None,99.496,2.34576391253,105.360409781,93.6315902187,7250125.0,918848.128379,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-16,227319000.0,86.18,7231000,101.36,IBM,None,99.6632,2.32266319843,105.469857996,93.8565420039,7240200.0,917880.167617,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-17,223445200.0,86.1,7366200,101.05,IBM,None,99.7788,2.31664146269,105.570403657,93.9871963433,7254550.0,917474.009097,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-18,211725100.0,86.73,6206900,100.42,IBM,None,99.9324,2.22104382367,105.485009559,94.3797904408,7210740.0,946550.571063,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-19,215655600.0,87.05,13559000,100.0,IBM,None,100.1152,2.01339704645,105.148692616,95.0817073839,7518115.0,1707471.41959,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-22,251913600.0,84.44,7295400,98.71,IBM,None,100.234,1.82311317988,104.79178295,95.6762170503,7603075.0,1648048.20761,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-23,188309800.0,84.5,5152600,98.64,IBM,None,100.2288,1.82764265289,104.797906632,95.6596933678,7500145.0,1735762.61125,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-24,211577700.0,85.23,6395200,98.36,IBM,None,100.1772,1.86254199058,104.833554976,95.5208450236,7463925.0,1751607.0245,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-25,279411000.0,87.09,6900600,100.17,IBM,None,100.2532,1.81974979965,104.802574499,95.7038255009,7502580.0,1728946.06308,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-26,167579000.0,86.86,5127900,99.81,IBM,None,100.3612,1.70172539892,104.615513497,96.1068865027,7415385.0,1804745.17264,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-29,168481300.0,87.67,4681800,99.95,IBM,None,100.51,1.47266198883,104.191654972,96.8283450279,7263225.0,1902886.5859,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-06-30,228888200.0,86.96,7512600,98.62,IBM,None,100.4876,1.49777969007,104.232049225,96.7431507748,7286565.0,1902942.16752,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-07-01,173041100.0,87.32,5537300,99.01,IBM,None,100.5596,1.37160635752,103.988615894,97.1305841062,7179030.0,1939480.28066,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-07-02,212309900.0,84.94,7026700,96.08,IBM,None,100.448,1.60794900417,104.46787251,96.4281274896,7256940.0,1898004.26498,0,0,0,0,0,100,10076.0,0.0,10076.0
2009-07-06,174499600.0,84.93,6522500,96.0,IBM,BUY,100.2732,1.83787404356,104.867885109,95.6785148911,7199815.0,1902264.68142,1,0,0,0,100,100,476.0,9600.0,10076.0
2009-07-07,197088900.0,83.28,6685600,94.62,IBM,None,99.964,2.10477829395,105.225945735,94.7020542651,7215905.0,1896172.40041,0,0,0,0,100,100,476.0,0.0,9938.0
2009-07-08,248050500.0,83.23,7380800,95.08,IBM,None,99.7316,2.30911180616,105.504379515,93.9588204846,7155650.0,1869303.50708,0,0,0,0,100,100,476.0,0.0,9984.0
2009-07-09,163777600.0,83.39,6153200,96.41,IBM,None,99.5652,2.39448867193,105.55142168,93.5789783202,7084405.0,1879481.19143,0,0,0,0,100,100,476.0,0.0,10117.0
2009-07-10,173520300.0,83.19,7465900,95.23,IBM,None,99.3576,2.53797537419,105.702538435,93.0126615645,7000985.0,1819786.45979,0,0,0,0,100,100,476.0,0.0,9999.0
2009-07-13,217413500.0,85.21,9494300,97.86,IBM,None,99.2208,2.522159987,105.526199967,92.9154000325,7113155.0,1903229.28383,0,0,0,0,100,100,476.0,0.0,10262.0
2009-07-14,181487400.0,85.7,5413500,97.51,IBM,None,99.0604,2.49723427015,105.303485675,92.8173143246,6955450.0,1907041.68737,0,0,0,0,100,100,476.0,0.0,10227.0
2009-07-15,220877900.0,88.2,8699100,101.26,IBM,SELL,99.0256,2.45843629163,105.171690729,92.8795092709,7028855.0,1946061.79365,0,1,0,0,0,100,10602.0,-10126.0,10602.0
2009-07-16,231174500.0,88.06,14997900,104.49,IBM,None,99.112,2.61253229645,105.643330741,92.5806692589,7410440.0,2640132.65125,0,0,0,0,0,100,10602.0,0.0,10602.0
2009-07-17,138561700.0,89.03,20188900,109.01,IBM,None,99.3396,3.18051290413,107.29088226,91.3883177397,8109540.0,3869594.17937,0,0,0,0,0,100,10602.0,0.0,10602.0
2009-07-20,164179400.0,89.97,10682500,109.97,IBM,None,99.6504,3.79245136203,109.131528405,90.1692715949,7965715.0,3706404.26833,0,0,0,0,0,100,10602.0,0.0,10602.0
2009-07-21,217718300.0,90.39,8301700,110.54,IBM,SELL,100.0064,4.36196140897,110.911303522,89.1014964776,8016030.0,3703655.0307,0,0,1,0,-100,100,21656.0,-11054.0,10602.0
2009-07-22,196068100.0,90.37,8813400,109.15,IBM,None,100.318,4.72575743488,112.132393587,88.5036064128,8199070.0,3644683.55324,0,0,0,0,-100,100,21656.0,0.0,10741.0
2009-07-23,258795500.0,92.36,8461400,110.55,IBM,None,100.698,5.14997896436,113.572947411,87.8230525891,8302380.0,3620061.47659,0,0,0,0,-100,100,21656.0,0.0,10601.0
2009-07-24,154003100.0,92.74,6261000,111.1,IBM,None,101.1252,5.55313959246,115.008048981,87.2423510189,8270400.0,3635887.26245,0,0,0,0,-100,100,21656.0,0.0,10546.0
2009-07-27,159259400.0,93.02,5069200,111.09,IBM,None,101.5688,5.89211430643,116.299085766,86.8385142339,8267465.0,3638580.19176,0,0,0,0,-100,100,21656.0,0.0,10547.0
2009-07-28,186685200.0,92.58,5782900,110.76,IBM,None,102.0508,6.13631805999,117.39159515,86.71000485,8322520.0,3589469.24028,0,0,0,0,-100,100,21656.0,0.0,10580.0
2009-07-29,194399300.0,92.35,5100900,110.74,IBM,None,102.5348,6.33021137088,118.360328427,86.7092715728,8201935.0,3657965.70792,0,0,0,0,-100,100,21656.0,0.0,10582.0
2009-07-30,225575400.0,93.32,6803100,111.31,IBM,None,103.0528,6.50187442204,119.307486055,86.7981139449,8265225.0,3620191.15865,0,0,0,0,-100,100,21656.0,0.0,10525.0
2009-07-31,207358000.0,93.45,5329600,111.38,IBM,None,103.5012,6.67891602982,120.198490075,86.8039099255,8180370.0,3670292.10814,0,0,0,0,-100,100,21656.0,0.0,10518.0
2009-08-03,175776900.0,94.99,6108200,113.26,IBM,None,104.0392,6.90701088267,121.306727207,86.7716727933,8159655.0,3681294.19726,0,0,0,0,-100,100,21656.0,0.0,10330.0
2009-08-04,176714600.0,95.24,4993500,112.95,IBM,None,104.5592,7.07367179523,122.243379488,86.8750205119,8075050.0,3735992.44611,0,0,0,0,-100,100,21656.0,0.0,10361.0
2009-08-05,184726400.0,94.96,5025800,111.89,IBM,None,105.09,7.10723457706,122.858086443,87.3219135574,7957300.0,3795660.90799,0,0,0,0,-100,100,21656.0,0.0,10467.0
2009-08-06,193203800.0,94.47,6003100,111.37,IBM,None,105.5844,7.09656024658,123.325800616,87.8429993836,7949795.0,3799562.2128,0,0,0,0,-100,100,21656.0,0.0,10519.0
2009-08-07,220640900.0,95.71,5763200,113.22,IBM,None,106.27,6.96684290048,123.687107251,88.8528927488,7864660.0,3829929.71715,0,0,0,0,-100,100,21656.0,0.0,10334.0
2009-08-10,130898700.0,95.51,3981300,112.63,IBM,None,106.9352,6.73547828047,123.773895701,90.0965042988,7589010.0,3904140.65643,0,0,0,0,-100,100,21656.0,0.0,10393.0
2009-08-11,157301000.0,94.32,4844500,111.76,IBM,None,107.6208,6.28710116031,123.338552901,91.9030470992,7560560.0,3922856.60127,0,0,0,0,-100,100,21656.0,0.0,10480.0
2009-08-12,219052400.0,95.33,6289700,113.19,IBM,None,108.3452,5.80692411408,122.862510285,93.8278897148,7440090.0,3923048.12854,0,0,0,0,-100,100,21656.0,0.0,10337.0
2009-08-13,176449500.0,96.06,5489200,113.46,IBM,None,109.0272,5.32827717622,122.347892941,95.7065070594,6964655.0,3513736.47852,0,0,0,0,-100,100,21656.0,0.0,10310.0
2009-08-14,199616100.0,95.32,4796400,112.5,IBM,None,109.718,4.52373555077,121.027338877,98.4086611231,6195030.0,1663141.572,0,0,0,0,-100,100,21656.0,0.0,10406.0
2009-08-17,237667500.0,92.98,5349600,110.88,IBM,None,110.2388,3.79197433184,119.71873583,100.75886417,5928385.0,1291880.14039,0,0,0,0,-100,100,21656.0,0.0,10568.0
2009-08-18,173461500.0,93.72,4286200,111.61,IBM,None,110.8028,2.71571893489,117.592097337,104.013502663,5727610.0,1213261.52685,0,0,0,0,-100,100,21656.0,0.0,10495.0
2009-08-19,192812800.0,94.54,4837900,112.5,IBM,None,111.2524,1.86821055202,115.92292638,106.58187362,5528835.0,985348.484053,0,0,0,0,-100,100,21656.0,0.0,10406.0
2009-08-20,174131300.0,95.51,4841700,112.86,IBM,None,111.5872,1.25527394089,114.725384852,108.449015148,5347850.0,713199.857204,0,0,0,0,-100,100,21656.0,0.0,10370.0
2009-08-21,224605000.0,97.39,8306800,113.76,IBM,None,111.7772,1.20750610764,114.795965269,108.758434731,5450140.0,956328.064939,0,0,0,0,-100,100,21656.0,0.0,10280.0
2009-08-24,191279000.0,97.38,6363400,113.21,IBM,None,111.9068,1.17899575911,114.854289398,108.959310602,5514850.0,972838.625932,0,0,0,0,-100,100,21656.0,0.0,10335.0
2009-08-25,215310600.0,97.57,4652200,112.75,IBM,None,111.9952,1.15484890787,114.88232227,109.10807773,5458315.0,989158.998062,0,0,0,0,-100,100,21656.0,0.0,10381.0
2009-08-26,194620700.0,97.58,4515500,113.36,IBM,None,112.1636,1.02198287657,114.718557191,109.608642809,5429045.0,1008758.87603,0,0,0,0,-100,100,21656.0,0.0,10320.0
2009-08-27,196230100.0,97.79,4356900,113.32,IBM,None,112.2744,0.989389879336,114.747874698,109.800925302,5306735.0,981314.048275,0,0,0,0,-100,100,21656.0,0.0,10324.0
2009-08-28,147024400.0,97.77,6235700,112.17,IBM,BUY,112.3172,0.959151187248,114.715077968,109.919322032,5352040.0,1003099.67674,0,0,0,1,0,100,10439.0,11217.0,10439.0
2009-08-31,176051600.0,96.9,5439400,112.01,IBM,None,112.354,0.927222555089,114.672056388,110.035943612,5318600.0,987593.018137,0,0,0,0,0,100,10439.0,0.0,10439.0
2009-09-01,321276800.0,94.77,6303800,110.72,IBM,None,112.3524,0.930117734483,114.677694336,110.027105664,5384115.0,1008139.09195,0,0,0,0,0,100,10439.0,0.0,10439.0
2009-09-02,171805000.0,94.41,5178800,110.15,IBM,None,112.3288,0.978937859792,114.776144649,109.881455351,5391765.0,1005854.92062,0,0,0,0,0,100,10439.0,0.0,10439.0
2009-09-03,143572300.0,95.19,4936200,110.38,IBM,None,112.2916,1.03531267419,114.879881685,109.703318315,5338420.0,1000000.88189,0,0,0,0,0,100,10439.0,0.0,10439.0
2009-09-04,142687900.0,96.53,3451700,111.45,IBM,None,112.2944,1.03283622451,114.876490561,109.712309439,5222845.0,1078794.55655,0,0,0,0,0,100,10439.0,0.0,10439.0
2009-09-08,132909100.0,97.36,5797500,111.16,IBM,None,112.2104,1.03642205045,114.801455126,109.619344874,5313655.0,1044686.34098,0,0,0,0,0,100,10439.0,0.0,10439.0
2009-09-09,154612500.0,98.1,5248100,110.79,IBM,None,112.124,1.06191650645,114.778791266,109.469208734,5333835.0,1039029.6046,0,0,0,0,0,100,10439.0,0.0,10439.0
2009-09-10,162902400.0,99.11,4889400,111.65,IBM,None,112.1144,1.06519982476,114.777399562,109.451400438,5263820.0,1018199.40225,0,0,0,0,0,100,10439.0,0.0,10439.0
2009-09-11,152360100.0,99.09,5893700,112.01,IBM,None,112.14,1.05419795737,114.775494893,109.504505107,5284045.0,1026892.14545,0,0,0,0,0,100,10439.0,0.0,10439.0
2009-09-14,149593800.0,99.57,4758600,112.8,IBM,None,112.1232,1.039513989,114.721984973,109.524415027,5282155.0,1027871.21479,0,0,0,0,0,100,10439.0,0.0,10439.0
2009-09-15,196795900.0,99.99,6536000,113.24,IBM,None,112.1476,1.05888416112,114.794810403,109.500389597,5341475.0,1065513.63096,0,0,0,0,0,100,10439.0,0.0,10439.0
2009-09-16,206406300.0,101.5,11236700,115.59,IBM,None,112.3008,1.2586829095,115.447507274,109.154092726,5689000.0,1666949.09814,0,0,0,0,0,100,10439.0,0.0,10439.0
2009-09-17,229170900.0,101.35,8392600,115.64,IBM,SELL,112.3988,1.41630775846,115.939569396,108.858030604,5866735.0,1758422.64492,0,0,1,0,-100,100,22003.0,-11564.0,10439.0
2009-09-18,153799100.0,101.41,9935800,115.86,IBM,None,112.4948,1.56478997526,116.406774938,108.582825062,6121440.0,1959565.66412,0,0,0,0,-100,100,22003.0,0.0,10417.0
2009-09-21,151892000.0,101.16,4515100,115.35,IBM,None,112.6088,1.66574387787,116.773159695,108.444440305,5931855.0,1920029.25786,0,0,0,0,-100,100,22003.0,0.0,10468.0
2009-09-22,143126700.0,101.75,5564700,115.39,IBM,None,112.7892,1.71422460605,117.074761515,108.503638485,5891920.0,1918886.8798,0,0,0,0,-100,100,22003.0,0.0,10464.0
2009-09-23,225947400.0,100.9,5538100,114.64,IBM,None,112.9104,1.73437423874,117.246335597,108.574464403,5936215.0,1898884.05269,0,0,0,0,-100,100,22003.0,0.0,10539.0
2009-09-24,228636800.0,99.79,5426800,114.75,IBM,None,113.0004,1.77019885889,117.425897147,108.574902853,5981780.0,1873766.2806,0,0,0,0,-100,100,22003.0,0.0,10528.0
2009-09-25,204059000.0,99.26,5187900,114.88,IBM,None,113.0812,1.80919484854,117.604187121,108.558212879,6023330.0,1844828.95801,0,0,0,0,-100,100,22003.0,0.0,10515.0
2009-09-28,118285800.0,101.03,8248600,113.22,IBM,None,113.0596,1.8039689576,117.569522394,108.549677606,6123975.0,1910753.79225,0,0,0,0,-100,100,22003.0,0.0,10681.0
2009-09-29,133733900.0,100.73,6748800,112.73,IBM,BUY,113.0404,1.8048556729,117.552539182,108.528260818,6189445.0,1908494.2807,0,0,0,1,0,100,10730.0,11273.0,10730.0
2009-09-30,254383000.0,100.34,7733300,113.49,IBM,None,113.07,1.80596234734,117.584905868,108.555094132,6260920.0,1939518.32941,0,0,0,0,0,100,10730.0,0.0,10730.0
2009-10-01,281840600.0,97.85,7067500,111.87,IBM,None,113.0104,1.82052071306,117.561701783,108.459098217,6355355.0,1930013.96054,0,0,0,0,0,100,10730.0,0.0,10730.0
2009-10-02,224748800.0,97.39,7581900,112.93,IBM,None,112.9948,1.81942784047,117.543369601,108.446230399,6487640.0,1918257.83306,0,0,0,0,0,100,10730.0,0.0,10730.0
2009-10-05,149875000.0,98.85,5673300,113.62,IBM,None,113.0528,1.815145816,117.59066454,108.51493546,6598720.0,1793467.55861,0,0,0,0,0,100,10730.0,0.0,10730.0
2009-10-06,202491100.0,100.26,6659100,115.14,IBM,None,113.178,1.84787265073,117.797681627,108.558318373,6641800.0,1783529.41516,0,0,0,0,0,100,10730.0,0.0,10730.0
2009-10-07,159200300.0,100.54,5872000,116.5,IBM,None,113.4092,1.88865895986,118.1308474,108.6875526,6672995.0,1763210.23181,0,0,0,0,0,100,10730.0,0.0,10730.0
2009-10-08,183305800.0,101.31,6498000,116.03,IBM,None,113.6444,1.83112005796,118.222200145,109.066599855,6753425.0,1713557.83367,0,0,0,0,0,100,10730.0,0.0,10730.0
2009-10-09,135008300.0,101.93,13123100,119.49,IBM,None,114.0088,2.04803832972,119.128895824,108.888704176,7114895.0,2212521.18455,0,0,0,0,0,100,10730.0,0.0,10730.0
2009-10-12,118031000.0,102.33,7730500,120.54,IBM,None,114.3724,2.35823959767,120.267998994,108.476801006,7263490.0,2144699.50978,0,0,0,0,0,100,10730.0,0.0,10730.0
2009-10-13,157692700.0,102.12,7581300,120.52,IBM,SELL,114.7468,2.56125086628,121.149927166,108.343672834,7315755.0,2138766.40108,0,0,1,0,-100,100,22782.0,-12052.0,10730.0
2009-10-14,191421600.0,103.87,9545500,121.78,IBM,None,115.1864,2.78701285728,122.153932143,108.218867857,7231195.0,2004823.89106,0,0,0,0,-100,100,22782.0,0.0,10604.0
2009-10-15,173873600.0,104.25,11904600,121.43,IBM,None,115.5776,2.95147601492,122.956290037,108.198909963,7406795.0,2250639.71455,0,0,0,0,-100,100,22782.0,0.0,10639.0
2009-10-16,192069400.0,103.48,19216900,115.42,IBM,BUY,115.714,2.85701621743,122.856540544,108.571459456,7870850.0,3441373.47374,0,0,0,1,0,100,11240.0,11542.0,11240.0
2009-10-19,159530400.0,104.33,7514100,116.76,IBM,None,115.8724,2.79788950223,122.867123756,108.877676244,8020800.0,3351625.59757,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-10-20,180921100.0,103.78,8780700,116.54,IBM,None,116.0044,2.74588340369,122.869108509,109.139691491,8181600.0,3304401.98252,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-10-21,225379300.0,102.85,7171000,114.68,IBM,None,115.968,2.75761219173,122.862030479,109.073969521,8263245.0,3255459.21063,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-10-22,238444000.0,103.89,6027000,116.41,IBM,None,115.9988,2.75809614287,122.894040357,109.103559643,8293255.0,3230607.22848,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-10-23,240033200.0,102.71,6799200,114.2,IBM,None,115.9324,2.78145986849,122.886049671,108.978750329,8373820.0,3168585.89173,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-10-26,242028200.0,101.59,6538500,113.96,IBM,None,115.8768,2.80735896054,122.895197401,108.858402599,8288315.0,3195105.56506,0,0,0,0,0,100,11240.0,0.0,11240.0
